Date,Team,Block,Plot,Treatment,Seed_Source,Plant_Number,Species_Code,Group_Number,Height_cm,Width_cm,Notes,AliveMissingDead,Number_Flowers,Veg_State,Flowering,DripRow,BufferZone,Survey_Season,PositionID,Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,18,ERIFAS,3,30,40,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1738,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,19,SALMEL,3,38,25,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1739,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,20,ENCCAL,3,27,73,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1740,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,27,ARTCAL,4,63,48,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1747,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,30,SALMEL,2,5,4,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1750,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,31,ARTCAL,2,30,53,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1751,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,32,SALMEL,1,6,7,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1752,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,33,ENCCAL,2,70,45,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1753,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,39,ENCCAL,1,53,37,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1759,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,40,ARTCAL,2,37,55,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1760,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,41,ERIFAS,1,35,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1761,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,42,SALMEL,4,30,14,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1762,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,43,ARTCAL,4,29,35,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1763,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,44,ENCCAL,2,96,31,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1764,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,45,ERIFAS,4,32,55,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1765,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,46,SALMEL,1,3,5,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1766,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,51,ARTCAL,1,30,15,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1771,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,52,SALMEL,4,25,17,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1772,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,54,ENCCAL,2,75,28,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1774,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,55,ARTCAL,3,30,7,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1775,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,56,ENCCAL,2,64,12,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1776,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,7,exclusion,Mesic,58,SALMEL,1,20,16,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1778,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,21,ENCCAL,4,90,24,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1813,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,27,ERIFAS,3,17,5,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1819,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,30,ARTCAL,4,16,15,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1822,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,31,ENCCAL,3,54,37,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1823,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,34,SALMEL,1,4,3,"3/4 (Two individuals, both measured)",A,NA,NA,Not Flowering,0,0,Spr2020,1826,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,51,ENCCAL,2,85,30,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1843,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,52,ERIFAS,2,35,35,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1844,Not Replaced
2020-03-17,"KS, PT, MP, JC",2,9,irrigation,Xeric,55,ERIFAS,4,30,29,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1847,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,16,ARTCAL,1,53,28,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1880,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,17,SALMEL,3,37,24,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1881,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,18,ENCCAL,3,80,19,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1882,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,19,ARTCAL,3,43,19,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1883,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,20,ERIFAS,4,34,33,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1884,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,21,ENCCAL,2,71,8,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1885,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,22,SALMEL,1,30,12,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1886,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,27,ENCCAL,1,76,28,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1891,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,28,SALMEL,1,8,8,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1892,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,29,ERIFAS,3,26,29,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1893,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,30,ARTCAL,2,24,22,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1894,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,31,SALMEL,2,30,19,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1895,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,33,ARTCAL,2,20,19,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1897,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,40,ERIFAS,2,29,61,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1904,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,41,ENCCAL,3,85,28,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1905,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,44,ARTCAL,3,35,28,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1908,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,45,SALMEL,3,34,16,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1909,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,46,ENCCAL,3,52,39,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1910,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,51,SALMEL,3,9,18,Decapitated AND APHIDS,A,NA,NA,Not Flowering,0,0,Spr2020,1915,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,52,ENCCAL,4,55,32,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1916,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,53,ARTCAL,3,49,44,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1917,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,54,ERIFAS,4,19,16,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1918,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,55,ENCCAL,1,66,72,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1919,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,57,ERIFAS,3,36,54,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1921,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,1,exclusion,Xeric,58,ARTCAL,1,31,28,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1922,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,15,ARTCAL,4,41,38,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1951,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,16,ENCCAL,4,80,15,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1952,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,17,SALMEL,2,3,5,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1953,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,18,ERIFAS,1,22,23,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1954,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,19,ENCCAL,4,90,8,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1955,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,20,ARTCAL,2,73,34,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1956,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,21,ERIFAS,3,18,18,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1957,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,22,SALMEL,3,24,15,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1958,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,29,ENCCAL,2,31,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1965,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,30,ARTCAL,1,33,48,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1966,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,32,SALMEL,4,28,15,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1968,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,33,ENCCAL,2,31,20,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1969,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,34,ARTCAL,2,28,33,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1970,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,39,ENCCAL,1,60,12,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1975,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,40,ARTCAL,4,49,44,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1976,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,41,ERIFAS,3,11,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1977,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,43,ARTCAL,1,30,41,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1979,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,44,ENCCAL,2,70,10,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1980,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,45,SALMEL,4,25,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1981,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,51,ERIFAS,4,27,18,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1987,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,53,ARTCAL,1,46,32,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1989,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,54,ENCCAL,3,89,30,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1990,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,55,SALMEL,4,27,16,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1991,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,57,ENCCAL,2,63,18,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1993,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,2,ambient,Mesic,58,ARTCAL,1,47,35,NA,A,NA,NA,Not Flowering,0,0,Spr2020,1994,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,15,SALMEL,2,17,7,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2023,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,16,ENCCAL,2,53,23,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2024,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,17,ERIFAS,3,20,5,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2025,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,18,ARTCAL,1,13,7,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2026,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,19,ENCCAL,3,70,20,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2027,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,20,SALMEL,1,4,4,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2028,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,21,ARTCAL,2,28,20,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2029,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,22,ERIFAS,1,28,14,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2030,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,27,ERIFAS,4,34,23,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2035,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,28,ARTCAL,3,48,49,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2036,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,29,SALMEL,1,14,10,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2037,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,30,ENCCAL,1,38,25,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2038,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,31,ARTCAL,2,22,21,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2039,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,33,ENCCAL,4,48,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2041,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,34,SALMEL,1,4,6,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2042,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,39,ENCCAL,2,97,32,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2047,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,40,SALMEL,1,5,6,3/5 two individuals,A,NA,NA,Not Flowering,0,0,Spr2020,2048,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,43,SALMEL,2,16,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2051,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,44,ENCCAL,3,67,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2052,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,45,ERIFAS,1,23,20,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2053,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,46,ARTCAL,1,29,20,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2054,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,51,ARTCAL,4,23,23,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2059,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,52,ERIFAS,2,37,38,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2060,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,53,ENCCAL,3,37,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2061,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,54,SALMEL,3,13,11,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2062,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,55,ERIFAS,4,26,14,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2063,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,56,ARTCAL,3,35,22,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2064,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,57,SALMEL,1,28,11,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2065,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,5,ambient,Xeric,58,ENCCAL,2,41,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2066,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,15,ARTCAL,1,43,31,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2095,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,16,SALMEL,1,14,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2096,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,17,ERIFAS,3,29,32,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2097,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,18,ENCCAL,2,38,6,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2098,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,19,SALMEL,2,22,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2099,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,20,ARTCAL,3,38,35,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2100,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,21,ENCCAL,4,75,17,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2101,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,22,ERIFAS,3,25,28,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2102,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,27,ENCCAL,2,44,15,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2107,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,28,ERIFAS,1,32,33,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2108,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,29,ARTCAL,3,44,46,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2109,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,30,SALMEL,4,2,5,DEAD,D,NA,NA,Not Flowering,0,0,Spr2020,2110,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,32,ENCCAL,2,44,23,BRANCHING,A,NA,NA,Not Flowering,0,0,Spr2020,2112,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,33,SALMEL,3,30,12,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2113,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,34,ARTCAL,4,36,26,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2114,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,39,SALMEL,4,17,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2119,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,40,ARTCAL,4,29,36,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2120,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,41,ENCCAL,2,55,26,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2121,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,43,ARTCAL,1,38,37,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2123,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,44,SALMEL,2,9,10,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2124,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,45,ERIFAS,2,20,24,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2125,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,46,ENCCAL,4,73,32,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2126,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,51,ERIFAS,4,37,42,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2131,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,52,ENCCAL,1,48,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2132,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,53,ARTCAL,4,36,43,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2133,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,54,SALMEL,3,17,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2134,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,56,ERIFAS,4,7,2,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2136,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,57,SALMEL,3,14,13,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2137,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,6,irrigation,Mesic,58,ARTCAL,2,41,34,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2138,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,15,ERIFAS,4,25,24,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2167,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,16,ENCCAL,2,91,30,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2168,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,17,SALMEL,4,26,17,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2169,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,18,ARTCAL,4,30,6,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2170,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,19,ENCCAL,2,34,12,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2171,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,21,ARTCAL,1,38,23,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2173,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,27,SALMEL,2,20,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2179,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,28,ARTCAL,4,47,25,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2180,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,29,ERIFAS,4,20,6,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2181,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,30,ENCCAL,2,53,39,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2182,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,31,ARTCAL,1,41,26,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2183,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,32,SALMEL,1,7,9,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2184,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,33,ENCCAL,3,40,19,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2185,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,39,ENCCAL,3,27,35,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2191,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,41,ARTCAL,3,69,23,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2193,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,42,SALMEL,3,17,20,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2194,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,43,ERIFAS,1,19,23,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2195,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,44,ENCCAL,2,88,39,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2196,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,46,ARTCAL,2,35,54,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2198,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,51,ARTCAL,4,33,43,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2203,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,52,SALMEL,3,33,20,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2204,Not Replaced
2020-03-16,"KS, PT, MP, JC",3,7,exclusion,Mesic,53,ENCCAL,3,53,18,NA,A,NA,NA,Not Flowering,0,0,Spr2020,2205,Not Replaced
